,ID,Latitude,Longitude,date,.geo,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9
7007,818,9.0564,37.0,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.00001384993687,9.056429487292608]}",0.1010875,0.20989375,0.12610625,0.0811,0.0829,0.0757,0.10575,0.2073625,0.242575,0.2158,0.2654625,0.09817153
7008,818,9.0564,37.0,2017-10-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.00001384993687,9.056429487292608]}",0.124943055,0.20820625,0.121125,0.098,0.0932,0.0789,0.11250625,0.2254625,0.26288125,0.2283,0.28655624,0.0744125
7009,818,9.0564,37.0,2017-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.00001384993687,9.056429487292608]}",0.10602361,0.204,0.11688125,0.0834,0.0834,0.0718,0.1058875,0.211225,0.2488125,0.2212,0.27304375,0.08608472
7010,818,9.0564,37.0,2017-10-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.00001384993687,9.056429487292608]}",0.118631944,0.20938125,0.111225,0.0958,0.0932,0.0754,0.10914375,0.22285625,0.26978752,0.2444,0.295775,0.06530556
7011,818,9.0564,37.0,2017-10-29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.00001384993687,9.056429487292608]}",0.10279375,0.206425,0.11100625,0.0833,0.09,0.0731,0.114418745,0.22101875,0.25899374,0.2509,0.28760627,0.07882014
7012,818,9.0564,37.0,2017-11-03,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.00001384993687,9.056429487292608]}",0.115321524,0.228375,0.12435625,0.0979,0.1011,0.0933,0.127675,0.227025,0.26978126,0.2586,0.30761874,0.0689507
7013,818,9.0564,37.0,2017-11-08,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.00001384993687,9.056429487292608]}",0.2537347,0.32595,0.244775,0.2574,0.2377,0.2306,0.2564375,0.325325,0.35405,0.3741,0.3765375,0.16494723
7014,818,9.0564,37.0,2017-11-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.00001384993687,9.056429487292608]}",0.10066181,0.22353749,0.12759376,0.0868,0.0918,0.0934,0.12351875,0.20238125,0.23809375,0.2342,0.27169377,0.08008888
7015,818,9.0564,37.0,2017-11-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.00001384993687,9.056429487292608]}",0.112379864,0.2367125,0.1438875,0.1,0.1046,0.1193,0.13473125,0.19021875,0.22121875,0.2199,0.24985625,0.07275833
7016,818,9.0564,37.0,2017-11-28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.00001384993687,9.056429487292608]}",0.11184653,0.2467,0.15119375,0.1014,0.1012,0.1239,0.1355,0.18380624,0.214275,0.2095,0.24260001,0.06075764
7017,819,9.0564,37.063,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.063037464951485,9.05640681572214]}",0.101020835,0.15727499,0.088293746,0.0827,0.0774,0.059,0.0898,0.1883,0.215525,0.1773,0.24428125,0.085818745
7018,819,9.0564,37.063,2017-10-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.063037464951485,9.05640681572214]}",0.12422083,0.1621875,0.0843125,0.0996,0.0951,0.0675,0.106775,0.23106875,0.2750125,0.2346,0.2989625,0.070947915
7019,819,9.0564,37.063,2017-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.063037464951485,9.05640681572214]}",0.10480209,0.15728125,0.0788125,0.084,0.0836,0.0563,0.093775004,0.22158125,0.26281875,0.2286,0.293625,0.08671875
7020,819,9.0564,37.063,2017-10-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.063037464951485,9.05640681572214]}",0.1197,0.16974375,0.07809375,0.0956,0.094,0.0636,0.10483125,0.24516875,0.2992875,0.2621,0.3286125,0.06674583
7021,819,9.0564,37.063,2017-10-29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.063037464951485,9.05640681572214]}",0.09939375,0.16943124,0.079056256,0.0797,0.0872,0.0567,0.11128125,0.25801876,0.30805,0.2825,0.3436,0.08869792
7022,819,9.0564,37.063,2017-11-03,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.063037464951485,9.05640681572214]}",0.11355625,0.1815375,0.08461875,0.0949,0.103,0.0729,0.1233125,0.26519376,0.31555,0.3011,0.35735625,0.073670834
7023,819,9.0564,37.063,2017-11-08,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.063037464951485,9.05640681572214]}",0.11379375,0.18420625,0.08975625,0.0946,0.1093,0.0841,0.1373875,0.26145625,0.30524376,0.2897,0.33848125,0.08885
7024,819,9.0564,37.063,2017-11-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.063037464951485,9.05640681572214]}",0.100179166,0.1868875,0.095625,0.0843,0.1006,0.0812,0.12845625,0.23712501,0.2748125,0.2597,0.30804375,0.08421458
7025,819,9.0564,37.063,2017-11-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.063037464951485,9.05640681572214]}",0.11156875,0.1884875,0.10104375,0.0915,0.1004,0.0873,0.12643126,0.20275,0.23383124,0.2331,0.2675625,0.0757
7026,819,9.0564,37.063,2017-11-28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.063037464951485,9.05640681572214]}",0.11335208,0.20206875,0.11148125,0.0944,0.0986,0.0917,0.1278125,0.19076249,0.21926874,0.2123,0.252625,0.060483333
7027,820,9.0597,36.998,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.997995185539715,9.059672772435176]}",0.10001667,0.18015625,0.0885125,0.0809,0.0847,0.0666,0.101825,0.24878749,0.31189376,0.2764,0.33149377,0.09857292
7028,820,9.0597,36.998,2017-10-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.997995185539715,9.059672772435176]}",0.12403541,0.1976125,0.10265625,0.1014,0.0998,0.0846,0.114875,0.25305626,0.30608124,0.2688,0.3309375,0.07375625
7029,820,9.0597,36.998,2017-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.997995185539715,9.059672772435176]}",0.10531042,0.1926375,0.104181245,0.0866,0.089,0.077,0.108587496,0.22395624,0.27489376,0.247,0.29915625,0.08091875
7030,820,9.0597,36.998,2017-10-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.997995185539715,9.059672772435176]}",0.14083959,0.2395625,0.13175,0.1467,0.1436,0.1347,0.161125,0.2584625,0.3024,0.3094,0.33522502,0.067093745
7031,820,9.0597,36.998,2017-10-29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.997995185539715,9.059672772435176]}",0.10006042,0.19793124,0.11269375,0.0831,0.0844,0.0813,0.10845625,0.21173126,0.2490125,0.2237,0.2782875,0.071383335
7032,820,9.0597,36.998,2017-11-03,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.997995185539715,9.059672772435176]}",0.11632916,0.20836249,0.11920625,0.0957,0.0934,0.0875,0.11606875,0.2086875,0.24930626,0.2263,0.2750125,0.061629165
7033,820,9.0597,36.998,2017-11-08,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.997995185539715,9.059672772435176]}",0.19428751,0.2654,0.17938125,0.1917,0.1774,0.1637,0.1950625,0.2662875,0.29313126,0.3004,0.3160625,0.11838541
7034,820,9.0597,36.998,2017-11-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.997995185539715,9.059672772435176]}",0.100345835,0.19319999,0.114250004,0.082,0.0824,0.0762,0.1056,0.185225,0.21485625,0.2002,0.23965,0.06918541
7035,820,9.0597,36.998,2017-11-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.997995185539715,9.059672772435176]}",0.112025,0.20048751,0.12464375,0.0923,0.0891,0.0879,0.11100625,0.16325626,0.1907375,0.1839,0.2158,0.064718746
7036,820,9.0597,36.998,2017-11-28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.997995185539715,9.059672772435176]}",0.111352086,0.20630625,0.12665,0.092,0.0887,0.0899,0.1121875,0.16701874,0.1861125,0.1761,0.2158875,0.053577084
7037,821,9.4908,37.333,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.333023170728744,9.490814219843264]}",0.08985833,0.16556875,0.0754125,0.0687,0.074,0.0414,0.09005625,0.2511375,0.29988748,0.3251,0.33325002,0.1298132
7038,821,9.4908,37.333,2017-10-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.333023170728744,9.490814219843264]}",0.12122431,0.18113124,0.081737496,0.0949,0.0936,0.0615,0.106300004,0.2714375,0.3318,0.3386,0.3637375,0.105972916
7039,821,9.4908,37.333,2017-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.333023170728744,9.490814219843264]}",0.09389583,0.16679375,0.07579375,0.0711,0.0753,0.0443,0.092293754,0.255675,0.3051375,0.335,0.33846873,0.11677708
7040,821,9.4908,37.333,2017-10-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.333023170728744,9.490814219843264]}",0.10654444,0.1911375,0.08391875,0.0831,0.0845,0.0515,0.10163125,0.28035,0.34606248,0.3547,0.3908,0.11232848
7041,821,9.4908,37.333,2017-10-29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.333023170728744,9.490814219843264]}",0.08680417,0.15981875,0.07005,0.064,0.0698,0.0381,0.088375,0.2618375,0.31834373,0.3274,0.34456876,0.11432986
7042,821,9.4908,37.333,2017-11-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.333023170728744,9.490814219843264]}",0.09115277,0.16418749,0.07308125,0.0671,0.0731,0.042,0.0907875,0.25786877,0.31395623,0.3208,0.3478125,0.11266597
7043,821,9.4908,37.333,2017-11-28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.333023170728744,9.490814219843264]}",0.09797778,0.1476875,0.0664,0.0725,0.0727,0.0449,0.087425,0.2435625,0.2949875,0.2888,0.32289377,0.093660414
7044,822,9.4909,37.033,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.032971353815284,9.490883298810841]}",0.09192292,0.1207,0.05851875,0.0716,0.0752,0.0457,0.0919875,0.21645,0.2637,0.2617,0.2799,0.11031667
7045,822,9.4909,37.033,2017-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.032971353815284,9.490883298810841]}",0.09693125,0.12085,0.05695625,0.0763,0.0798,0.049,0.0931125,0.220175,0.26880625,0.2765,0.28825,0.10092083
7046,822,9.4909,37.033,2017-10-29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.032971353815284,9.490883298810841]}",0.08928542,0.1195125,0.05933125,0.0685,0.0721,0.0488,0.08858125,0.1835375,0.21974374,0.2281,0.24653125,0.086025
7047,822,9.4909,37.033,2017-11-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.032971353815284,9.490883298810841]}",0.09092083,0.119462505,0.06168125,0.0702,0.0679,0.0528,0.083618745,0.155875,0.18813126,0.1886,0.2118625,0.07559375
7048,822,9.4909,37.033,2017-11-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.032971353815284,9.490883298810841]}",0.28326666,0.3629125,0.29246876,0.277,0.2675,0.2741,0.31293124,0.378425,0.4002375,0.4074,0.4293375,0.23468542
7049,823,9.4974,36.998,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.99796878454763,9.49737404902117]}",0.09186458,0.12998125,0.06393125,0.0675,0.0692,0.0385,0.085475,0.20901875,0.26091877,0.2251,0.27136874,0.117243744
7050,823,9.4974,36.998,2017-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.99796878454763,9.49737404902117]}",0.099589586,0.125525,0.0599625,0.0741,0.0753,0.0442,0.08915,0.22254375,0.2714625,0.2669,0.285575,0.1116875
7051,823,9.4974,36.998,2017-10-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.99796878454763,9.49737404902117]}",0.113872916,0.1239,0.05439375,0.0861,0.0808,0.0492,0.09105625,0.22441874,0.279475,0.258,0.3027125,0.088962495
7052,823,9.4974,36.998,2017-10-29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.99796878454763,9.49737404902117]}",0.088991664,0.112725005,0.05453125,0.065,0.0675,0.0388,0.08155,0.202675,0.24974999,0.253,0.27237502,0.0983
7053,823,9.4974,36.998,2017-11-08,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.99796878454763,9.49737404902117]}",0.13879584,0.079306245,0.038587503,0.1165,0.0934,0.0659,0.08418125,0.137925,0.15720625,0.1713,0.1587625,0.05886875
7054,823,9.4974,36.998,2017-11-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.99796878454763,9.49737404902117]}",0.08335625,0.038399998,0.01738125,0.0572,0.0441,0.0256,0.040575,0.08274375,0.094587505,0.082,0.0986,0.040658332
7055,823,9.4974,36.998,2017-11-28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.99796878454763,9.49737404902117]}",0.10089375,0.03810625,0.019875001,0.0787,0.0578,0.037,0.044925,0.07115625,0.08273125,0.0873,0.0847875,0.02803125
7056,824,9.4983,37.088,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.088019342581596,9.498330101241494]}",0.09032083,0.15519375,0.084374994,0.0709,0.0764,0.0579,0.1041625,0.22785,0.26948124,0.2476,0.2825625,0.12277292
7057,824,9.4983,37.088,2017-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.088019342581596,9.498330101241494]}",0.09243125,0.14947501,0.08121875,0.0736,0.0796,0.0623,0.102875,0.2148375,0.2556375,0.2438,0.2755125,0.11305
7058,824,9.4983,37.088,2017-10-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.088019342581596,9.498330101241494]}",0.14461666,0.20620625,0.11441875,0.1397,0.1398,0.1203,0.15079375,0.27209374,0.32145625,0.3263,0.3466125,0.11003541
7059,824,9.4983,37.088,2017-10-29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.088019342581596,9.498330101241494]}",0.08889792,0.15769374,0.08793125,0.0702,0.0725,0.0641,0.104875,0.20605625,0.24294375,0.2207,0.26330623,0.105275005
7060,824,9.4983,37.088,2017-11-03,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.088019342581596,9.498330101241494]}",0.14234374,0.19796875,0.1175125,0.118,0.1154,0.099,0.14601874,0.25805,0.30799374,0.2951,0.3380375,0.123283334
7061,824,9.4983,37.088,2017-11-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.088019342581596,9.498330101241494]}",0.08984167,0.1556875,0.0875375,0.072,0.0713,0.0631,0.10533125,0.19380625,0.2288125,0.2221,0.2545375,0.097435415
7062,824,9.4983,37.088,2017-11-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.088019342581596,9.498330101241494]}",0.09966875,0.17531875,0.10098125,0.082,0.0828,0.0853,0.12171875,0.1994375,0.23226875,0.226,0.26055,0.112029165
7063,824,9.4983,37.088,2017-11-28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.088019342581596,9.498330101241494]}",0.14927083,0.23866251,0.15582499,0.1165,0.1242,0.1308,0.17636876,0.26240626,0.30495,0.2818,0.3350375,0.119891666
7064,825,9.5006,37.001,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.00095515040141,9.500554996558131]}",0.091725,0.142175,0.06230625,0.0701,0.0793,0.0433,0.09583125,0.28244376,0.3463875,0.3794,0.36830625,0.13193749
7065,825,9.5006,37.001,2017-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.00095515040141,9.500554996558131]}",0.09828125,0.139125,0.060225002,0.0768,0.0875,0.0522,0.09960625,0.2808125,0.34509376,0.3865,0.371075,0.12265625
7066,825,9.5006,37.001,2017-10-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.00095515040141,9.500554996558131]}",0.11230625,0.14363751,0.06238125,0.0891,0.107,0.0777,0.113793746,0.2836375,0.33810624,0.3758,0.37786248,0.09938125
7067,825,9.5006,37.001,2017-10-29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.00095515040141,9.500554996558131]}",0.08908125,0.13346249,0.05978125,0.0686,0.09,0.0694,0.1015625,0.255875,0.30618125,0.3601,0.3335625,0.1096
7068,825,9.5006,37.001,2017-11-08,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.00095515040141,9.500554996558131]}",0.13007501,0.142025,0.06455,0.1023,0.1,0.0701,0.11223125,0.26089376,0.31838125,0.3718,0.33760625,0.09515
7069,825,9.5006,37.001,2017-11-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.00095515040141,9.500554996558131]}",0.0897875,0.117225,0.05299375,0.0681,0.0709,0.0426,0.07625,0.1952125,0.250375,0.291,0.2667,0.091987506
7070,825,9.5006,37.001,2017-11-28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.00095515040141,9.500554996558131]}",0.120987505,0.068875,0.0417375,0.086,0.066,0.0531,0.0636625,0.10684375,0.12306875,0.1258,0.1349875,0.046875
7071,826,9.5013,37.021,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.02098332905046,9.501301752192395]}",0.10467361,0.13840625,0.06743125,0.075,0.0818,0.0485,0.097768754,0.25465,0.31341875,0.33,0.33748123,0.12211389
7072,826,9.5013,37.021,2017-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.02098332905046,9.501301752192395]}",0.10838611,0.1326625,0.06744375,0.0783,0.0811,0.0507,0.09649375,0.24353124,0.3055875,0.3232,0.3296,0.10882083
7073,826,9.5013,37.021,2017-10-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.02098332905046,9.501301752192395]}",0.12773125,0.14363125,0.0703875,0.0945,0.0932,0.0623,0.1037375,0.23941875,0.2985875,0.3127,0.32854998,0.08895209
7074,826,9.5013,37.021,2017-10-29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.02098332905046,9.501301752192395]}",0.10273472,0.13395625,0.06945,0.0698,0.0733,0.0482,0.09235625,0.2135625,0.258225,0.2725,0.28405002,0.10073611
7075,826,9.5013,37.021,2017-11-03,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.02098332905046,9.501301752192395]}",0.17916945,0.13015625,0.06274375,0.3165,0.2719,0.187,0.1691,0.18240625,0.18385625,0.353,0.17545,0.078716666
7076,826,9.5013,37.021,2017-11-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.02098332905046,9.501301752192395]}",0.10223958,0.13591875,0.07494375,0.0721,0.0722,0.0527,0.09448125,0.18248126,0.21508126,0.2219,0.2427375,0.090774305
7077,826,9.5013,37.021,2017-11-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.02098332905046,9.501301752192395]}",0.113931246,0.16000625,0.0894375,0.0832,0.0825,0.0725,0.1126625,0.18865626,0.22664376,0.2251,0.253825,0.10536042
7078,827,9.5039,37.055,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.05502426439763,9.503933619466212]}",0.093514584,0.14179374,0.06463125,0.069,0.0716,0.0434,0.09625,0.25705,0.31959376,0.2814,0.33413124,0.13192292
7079,827,9.5039,37.055,2017-10-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.05502426439763,9.503933619466212]}",0.12929167,0.15114999,0.06973125,0.0975,0.0905,0.0619,0.1103125,0.27006873,0.3279125,0.2851,0.363975,0.10698541
7080,827,9.5039,37.055,2017-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.05502426439763,9.503933619466212]}",0.09673958,0.13298126,0.06361875,0.0695,0.0709,0.0454,0.09235625,0.22961876,0.28304377,0.2609,0.299675,0.120408334
7081,827,9.5039,37.055,2017-10-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.05502426439763,9.503933619466212]}",0.1138875,0.0426125,0.01968125,0.0848,0.0665,0.0459,0.05654375,0.101425,0.12189375,0.1104,0.126075,0.03463125
7082,827,9.5039,37.055,2017-10-29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.05502426439763,9.503933619466212]}",0.09099375,0.122143745,0.0586875,0.0643,0.0596,0.0404,0.08473125,0.19535,0.23229375,0.1943,0.25656876,0.103135414
7083,827,9.5039,37.055,2017-11-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.05502426439763,9.503933619466212]}",0.09204375,0.1209625,0.063637495,0.0649,0.059,0.0423,0.080256246,0.171125,0.201725,0.1836,0.228,0.08784583
7084,827,9.5039,37.055,2017-11-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.05502426439763,9.503933619466212]}",0.09978125,0.13059375,0.071725,0.0726,0.065,0.0489,0.091025,0.17135625,0.19906875,0.1786,0.22510001,0.09879583
7085,827,9.5039,37.055,2017-11-28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.05502426439763,9.503933619466212]}",0.1544625,0.190575,0.128325,0.1136,0.1133,0.1134,0.1546,0.23434375,0.2705125,0.2174,0.2959375,0.102104165
7086,828,9.504,37.056,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.05602538136905,9.504029589601295]}",0.09373125,0.17103125,0.08725625,0.0732,0.0811,0.0521,0.1198,0.2647,0.31396875,0.3197,0.33525625,0.13458055
7087,828,9.504,37.056,2017-10-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.05602538136905,9.504029589601295]}",0.12870833,0.18476875,0.097187504,0.1016,0.1046,0.0821,0.130325,0.273225,0.32770625,0.3401,0.3585,0.10552847
7088,828,9.504,37.056,2017-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.05602538136905,9.504029589601295]}",0.09624514,0.16046876,0.0806625,0.0737,0.0904,0.0617,0.11853125,0.25628752,0.30753124,0.3326,0.32549375,0.12133889
7089,828,9.504,37.056,2017-10-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.05602538136905,9.504029589601295]}",0.10887639,0.0443625,0.0207875,0.0828,0.0686,0.0467,0.05803125,0.101175,0.119325005,0.1196,0.123368755,0.03180486
7090,828,9.504,37.056,2017-10-29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.05602538136905,9.504029589601295]}",0.09125278,0.15923125,0.0869375,0.0744,0.0865,0.0638,0.11241875,0.2222375,0.25878125,0.2642,0.280675,0.104278475
7091,828,9.504,37.056,2017-11-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.05602538136905,9.504029589601295]}",0.09243125,0.15338126,0.088825,0.068,0.0656,0.0483,0.102025,0.18789375,0.2215375,0.2271,0.24264374,0.090838194
7092,828,9.504,37.056,2017-11-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.05602538136905,9.504029589601295]}",0.10095833,0.16860001,0.10101875,0.0772,0.0722,0.0654,0.11015625,0.18730626,0.221325,0.2259,0.24376875,0.10240278
7093,828,9.504,37.056,2017-11-28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.05602538136905,9.504029589601295]}",0.13840486,0.2193,0.13309374,0.1104,0.1032,0.0946,0.15105,0.23726875,0.27693748,0.2639,0.30283126,0.10381528
7094,829,9.5056,37.006,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.006025347639635,9.50555575194179]}",0.094964586,0.18120624,0.1121125,0.0966,0.0982,0.0821,0.11068125,0.24771251,0.30661875,0.2735,0.3341125,0.14110556
7095,829,9.5056,37.006,2017-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.006025347639635,9.50555575194179]}",0.100103475,0.17195,0.0992625,0.0906,0.0919,0.0678,0.110475,0.257525,0.31257498,0.327,0.35056248,0.12856111
7096,829,9.5056,37.006,2017-10-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.006025347639635,9.50555575194179]}",0.11459722,0.180275,0.0928,0.1023,0.1045,0.081,0.12083125,0.27670625,0.33558124,0.3436,0.3733375,0.1081625
7097,829,9.5056,37.006,2017-10-29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.006025347639635,9.50555575194179]}",0.09288472,0.17318125,0.09685,0.1063,0.0945,0.0788,0.1137875,0.25839373,0.30945626,0.2552,0.33415624,0.12353333
7098,829,9.5056,37.006,2017-11-03,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.006025347639635,9.50555575194179]}",0.12052361,0.063962504,0.0276125,0.088,0.0823,0.0693,0.07306875,0.1102625,0.124356255,0.1153,0.1242375,0.047972225
7099,829,9.5056,37.006,2017-11-08,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.006025347639635,9.50555575194179]}",0.12787777,0.1543375,0.08355,0.1159,0.1074,0.0942,0.1168875,0.24830624,0.295675,0.2562,0.31784374,0.09393403
7100,829,9.5056,37.006,2017-11-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.006025347639635,9.50555575194179]}",0.093459025,0.1693625,0.08708125,0.0834,0.0808,0.0639,0.10375,0.2439125,0.31405002,0.278,0.33987498,0.10862917
7101,829,9.5056,37.006,2017-11-28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.006025347639635,9.50555575194179]}",0.16261111,0.15155,0.11731875,0.1352,0.1215,0.1155,0.13421875,0.1856875,0.2135,0.187,0.23064375,0.0789
7102,830,9.5062,37.045,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.04499468033948,9.506228000156622]}",0.0927,0.13121875,0.06881875,0.0731,0.079,0.0571,0.09879375,0.2041,0.2383125,0.2524,0.25951874,0.10260625
7103,830,9.5062,37.045,2017-10-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.04499468033948,9.506228000156622]}",0.16493541,0.16615,0.096200004,0.1122,0.1156,0.0896,0.13689375,0.26720625,0.31855625,0.3268,0.34403124,0.114475
7104,830,9.5062,37.045,2017-10-14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.04499468033948,9.506228000156622]}",0.09603125,0.135025,0.06806875,0.0787,0.0888,0.0698,0.10656875,0.21050625,0.2464,0.2614,0.26658124,0.097572915
7105,830,9.5062,37.045,2017-10-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.04499468033948,9.506228000156622]}",0.10468333,0.03479375,0.01584375,0.0774,0.0615,0.0428,0.04935,0.08193125,0.0919875,0.092,0.098375,0.025835417
7106,830,9.5062,37.045,2017-10-29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.04499468033948,9.506228000156622]}",0.091104165,0.14709374,0.07665,0.0742,0.0834,0.0602,0.10471875,0.2066375,0.23666249,0.2616,0.25861874,0.091814585
7107,830,9.5062,37.045,2017-11-13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.04499468033948,9.506228000156622]}",0.09772292,0.17578751,0.10045,0.0831,0.0884,0.0806,0.1147375,0.19113125,0.21735,0.2268,0.24046874,0.086975
7108,830,9.5062,37.045,2017-11-23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.04499468033948,9.506228000156622]}",0.10590625,0.18900625,0.106568746,0.0943,0.095,0.0908,0.12323125,0.202175,0.23496875,0.246,0.25860626,0.100062504
7109,830,9.5062,37.045,2017-11-28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.04499468033948,9.506228000156622]}",0.31909373,0.35503125,0.25871876,0.3136,0.2921,0.2919,0.31704998,0.3747375,0.4034875,0.3894,0.43125,0.17427917
7110,831,9.5185,37.067,2017-10-04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.066962579279206,9.518463765634909]}",0.091777086,0.1592375,0.07513125,0.0687,0.078,0.0411,0.10545625,0.29093748,0.34748748,0.3795,0.37383124,0.14623958
