ID,Latitude,Longitude,VH,VV,date,.geo
710,9.7698,39.177,-20.427214217715548,-12.81527989097799,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.177035745085774,9.769773847309065]}"
711,9.7734,39.145,-20.26000667055028,-10.998010966159352,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.14503285055447,9.773406855238141]}"
712,9.7825,39.105,-19.543003093722636,-14.93507826982999,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.1050068194197,9.782466240507496]}"
713,9.7841,39.062,-21.000653079974462,-14.975710739439164,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.06196802619946,9.784104853194597]}"
714,9.7859,38.95,-20.20814653730822,-12.136110032484089,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.94999250966309,9.785915760543885]}"
715,9.788,39.021,-19.055636209749217,-11.328687099640783,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.02102618667092,9.787999067564591]}"
716,9.7895,38.99,-19.76731716292241,-11.808114088126189,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.990022857137006,9.789537168547392]}"
717,9.7984,38.92,-18.440481674121372,-13.912548721728628,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.919989491317395,9.798391676485148]}"
718,9.801,39.2,-17.981251283402152,-12.986767731009078,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.20003193804368,9.800965108948354]}"
719,9.8126,38.899,-23.033782948470886,-11.54711368297074,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.89901175823285,9.81258620840345]}"
720,9.8241,38.892,-18.995156724013768,-14.179865491874551,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.89198619779796,9.824070756607334]}"
721,9.8314,39.208,-20.59030751596084,-8.784563816675167,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.2079844071036,9.831440686323631]}"
722,9.8527,39.202,-17.203866412946677,-11.3819376587764,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.201978291362465,9.852699149464751]}"
723,9.8675,39.181,-23.832671544866685,-14.299688600912352,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.18100961783648,9.867544197402445]}"
724,9.8849,39.158,-17.01675661704781,-11.622346517066184,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.15803360768579,9.884921398212855]}"
772,9.6753,39.47,-23.29894889793624,-14.810783538013572,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.469955399276486,9.675342908659498]}"
774,9.7126,39.462,-22.71274928090733,-15.684562884678606,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.461984964747025,9.712616888228801]}"
775,9.7314,39.461,-20.69633583146296,-14.40768595107052,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.46100793994547,9.731430651414366]}"
776,9.7317,39.461,-19.52587393574035,-13.836616887649512,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.461008311932915,9.731701984117633]}"
777,9.7398,39.45,-16.503910213335914,-9.91465952125612,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.449987769727,9.739766237966693]}"
778,9.7449,39.436,-18.82522995881949,-17.465632246032904,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.43604541147468,9.744939675031304]}"
781,9.7733,39.222,-21.90718878674993,-12.401212280198784,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.22199011983512,9.773274904890618]}"
782,9.7739,39.222,-17.536097902135996,-10.747245983990348,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.221990539634504,9.773908028816614]}"
783,9.7826,39.258,-17.807857869621056,-10.695374451686256,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.2580139185459,9.782565441217052]}"
786,9.795,39.283,-21.18567924739684,-10.51294576322756,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.28300879835417,9.795027077185352]}"
787,9.8178,39.281,-15.935699839156188,-11.224392580041489,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.28102188216247,9.817821056994097]}"
788,9.8335,39.251,-19.14355913467056,-8.158996192839,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.25103108537773,9.83349174012234]}"
789,9.841,39.217,-18.6836628924316,-12.4611821830274,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.21701920234927,9.841022288868007]}"
790,9.9047,39.156,-22.849453129860446,-11.94866157519845,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.15603628393013,9.904730002687721]}"
791,9.9221,39.18,-20.399002624995457,-11.569156478419906,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.18003603255449,9.922083589404052]}"
792,9.9401,39.205,-17.683122480760794,-11.76002278684072,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.2050421868277,9.940067901307604]}"
793,9.9682,39.224,-22.74033365305719,-14.154856032244984,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.224036642583904,9.968184229352294]}"
794,10.008,39.241,-20.904051002538505,-15.082673525390218,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.241035642737415,10.00796821285466]}"
795,10.008,39.241,-20.904051002538505,-15.082673525390218,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.241035642737415,10.00796821285466]}"
796,10.008,39.241,-20.904051002538505,-15.082673525390218,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.241035642737415,10.00796821285466]}"
797,10.008,39.241,-20.904051002538505,-15.082673525390218,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.241035642737415,10.00796821285466]}"
798,10.008,39.241,-20.904051002538505,-15.082673525390218,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.241035642737415,10.00796821285466]}"
799,10.008,39.241,-20.904051002538505,-15.082673525390218,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.241035642737415,10.00796821285466]}"
800,10.008,39.241,-20.904051002538505,-15.082673525390218,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.241035642737415,10.00796821285466]}"
801,10.008,39.241,-20.904051002538505,-15.082673525390218,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.241035642737415,10.00796821285466]}"
802,10.023,39.255,-19.898834862430345,-15.152417175630116,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.25500800165062,10.022971632855963]}"
896,10.768,38.87,-15.582868053164027,-9.713225184692943,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.86998676747361,10.768025769786496]}"
897,10.77,38.837,-19.436936343493844,-10.855469150823438,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.83696601614372,10.769999873422469]}"
898,10.778,39.148,-24.196686339472866,-16.264361108720884,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.14796129516959,10.777966249325127]}"
899,10.798,39.164,-17.963818271513258,-11.639235008003158,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.16397946231219,10.798036080695777]}"
900,10.813,39.004,-16.51503585947707,-10.205183889287198,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.00398723998819,10.813002318504813]}"
903,10.665,39.145,-21.747581570685696,-11.76985367667886,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.14498046615103,10.6650063183183]}"
904,10.721,39.163,-21.34190631466565,-12.15033882918796,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.16302330068198,10.720980740804432]}"
905,10.73,38.89,-15.34501326239396,-8.317288824675353,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.890031904803166,10.729957703504548]}"
906,10.757,38.917,-21.51007214818637,-16.306766897333045,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.91700403327175,10.757008068444698]}"
907,10.761,39.148,-23.13915086566762,-17.206506781411537,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.14804446272606,10.760963276162403]}"
913,10.335,39.24,-23.252033675487738,-11.66370658038189,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.240002268982195,10.335014663184142]}"
914,10.376,39.26,-23.496035349266386,-14.93188694697249,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.26003923318065,10.375969767344403]}"
923,10.472,39.28,-26.35661961349024,-11.946821250705216,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.280039446900346,10.472002767997381]}"
924,10.512,39.33,-19.96626131690468,-13.031516322524707,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.329974429399144,10.512020578460556]}"
925,10.579,39.426,-18.691775979704907,-13.084853214956109,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.42602546031439,10.579012914524181]}"
936,10.613,39.429,-19.51748301675411,-10.628614553995536,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.42899785424699,10.613014340940014]}"
937,10.706,39.419,-23.55383374958518,-19.4924671909295,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.41897750340403,10.7059999525386]}"
938,10.744,39.428,-20.18733072201714,-9.961466687928374,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.42799264193645,10.743972221380604]}"
939,10.785,39.446,-17.373239113574343,-12.203915616721243,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.44597870448668,10.785006185226809]}"
977,9.5572,38.882,-19.756525730275666,-8.308338666203426,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.881956792464,9.55715768337371]}"
978,9.6073,38.933,-24.53734804237878,-9.41737804293949,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.93297630173102,9.607279401828427]}"
979,9.6554,38.818,-20.817052421387,-14.349552556523022,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.81802668617198,9.655355981155452]}"
980,9.6644,39.013,-20.160900798587736,-9.547907771894035,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.01299703066062,9.664358137982592]}"
981,9.6978,39.012,-21.479667296174934,-14.450783183053083,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.011995539193514,9.69782372897152]}"
982,9.7819,38.995,-17.19669893193727,-10.58152551029572,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.99503823004864,9.781939739760785]}"
983,9.7861,39.046,-20.3615118931353,-10.957517155563982,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.04601092024718,9.786097218849257]}"
984,9.7863,39.063,-18.26013193208335,-11.422428136084129,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.0629714701244,9.786275393058391]}"
985,9.7869,38.703,-25.713705934028567,-14.445087396361068,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.702971227237185,9.786874987988792]}"
986,9.7903,38.686,-21.277161397242544,-15.40787882581673,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.686007678812985,9.790296669441924]}"
1011,9.4532,39.382,-25.001116788290915,-13.660042727736789,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.38201804125952,9.453225764386438]}"
1012,9.5559,39.48,-26.640860368182302,-16.013060636613904,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.479996094808556,9.555941928321658]}"
1013,9.6194,39.369,-20.932448407331748,-12.324024766797134,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.36898788630717,9.619389758788522]}"
1014,9.6558,39.397,-8.328244452374674,1.9394840144352967,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.39701001328151,9.655808276697755]}"
1015,9.6873,39.272,-19.604400371743253,-12.057154922882445,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.271979133804855,9.6873147115505]}"
1016,9.7391,39.219,-17.87564567756585,-13.730003924844002,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.2189588122662,9.739088120767057]}"
1017,9.7861,39.046,-20.3615118931353,-10.957517155563982,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.04601092024718,9.786097218849257]}"
1019,9.7884,39.188,-24.10616185123962,-18.076530512770297,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.18798789622851,9.78839994721122]}"
1020,9.8384,39.21,-22.708509951669527,-13.48885444642103,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.20999514599933,9.838403790624813]}"
1021,9.8843,39.158,-22.012675409029324,-10.178725754571762,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.15803330537123,9.884288276072887]}"
155,7.8614,39.616,-17.509003982322216,-12.77516371907386,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.61596429806576,7.861364648646595]}"
156,7.9293,39.605,-17.516182594042544,-15.287127434493197,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.60499658703057,7.929309371101055]}"
157,8.0296,39.564,-17.868223477241624,-10.869740042312246,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.56403578082099,8.029586983055992]}"
158,8.0855,39.541,-25.10484467146923,-12.576663982803888,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.540969497040294,8.085516910765008]}"
159,8.1076,39.545,-18.837654999103975,-15.624688794042958,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.54499259152741,8.1075816494613]}"
160,8.1607,39.535,-19.812864315711224,-12.84489257872601,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.53498810446586,8.160689720181926]}"
161,8.2074,39.52,-18.0180524660312,-11.824608190828965,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.51997967098093,8.207382046664492]}"
162,8.2591,39.513,-13.816671505832153,-14.010197342803892,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.512964824875596,8.259129016323731]}"
163,8.2618,39.499,-18.02931505062601,-10.826468008923811,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.498985001502106,8.261769764177796]}"
164,8.2789,39.413,-19.03807841296533,-20.39095813970846,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.41301439877972,8.278872696942708]}"
165,8.2929,39.465,-21.60006781002967,-17.070200748926887,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.464971343645736,8.292926015571409]}"
166,8.293,39.44,-24.453385593046058,-20.979529516542673,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.43999926535177,8.293044801096412]}"
179,8.0591,39.209,-23.353298550084688,-14.437571136757455,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.209040096497,8.059137328041789]}"
180,8.1106,39.228,-16.419842240867112,-14.342710664559208,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.22803726380941,8.110595799832371]}"
181,8.2952,39.317,-23.917010465822415,-15.4794446379555,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.31695500735657,8.295241993636777]}"
182,8.4328,39.864,-15.637118199378133,-12.477609788919796,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.86400283293065,8.432811132572585]}"
183,8.4428,39.86,-22.149046956607485,-14.551340127201051,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.86002819801577,8.442768678636181]}"
184,8.4557,39.86,-18.59074373324295,-9.997519797137691,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.85996601131461,8.455702265596429]}"
185,8.4646,39.856,-19.05486274848178,-15.854095632437438,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.855988696069076,8.464574473552458]}"
186,8.4797,39.167,-18.11165435828055,-15.093214099618953,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.16701479864749,8.479677101877403]}"
187,8.5218,39.201,-18.17334754828803,-11.576335961022243,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.201016023315105,8.52181205170226]}"
188,8.5949,39.152,-18.901415040707256,-15.116451294100033,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.15197865045731,8.594920126087475]}"
189,8.6494,39.102,-19.959824209245337,-12.060085296434606,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.10200861395525,8.649389054223583]}"
190,8.7469,39.226,-20.467951754024796,-11.390565180036544,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.22595563528589,8.746933332627876]}"
191,8.7868,39.331,-18.993838895428915,-11.24810473320274,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.3309999502586,8.786835248453045]}"
192,8.8061,39.3,-16.013035764655527,-13.682742727134563,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.30000961007962,8.80612718032444]}"
193,8.8327,39.315,-19.797060046052664,-16.48081725691598,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.315035764707524,8.832707336819656]}"
194,8.8613,39.389,-25.770624454188003,-10.69115620223834,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.38899772348349,8.861310474038266]}"
195,8.8945,39.356,-30.439727185010273,-11.120342675417234,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.35601708550425,8.894538411373116]}"
196,8.9217,39.401,-17.991668772020688,-11.301641352846346,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.40097706011833,8.921717960927323]}"
204,8.2231,38.473,-18.36569469191193,-12.204804975976025,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.47296837605977,8.223111337608671]}"
205,8.3479,38.564,-22.120921278317702,-17.12954478625991,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.56398593294211,8.347862839661614]}"
206,8.3974,38.607,-20.35744594520534,-16.478275315130574,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.60698548231567,8.397384968855985]}"
207,8.4503,38.615,-23.15435176549462,-13.732982587248951,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.61501729571355,8.450307127941384]}"
208,8.4529,38.615,-17.95314412978328,-10.135059486742666,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.6150146939415,8.45293022021969]}"
209,8.5907,38.615,-20.33453413729948,-15.207083101050632,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.6149677577277,8.590687384829732]}"
210,8.6213,38.639,-16.636213086627812,-13.436164302757694,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.63902158619534,8.621283127597207]}"
211,8.6835,38.596,-19.17900898083387,-13.63696619400548,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.595966347111535,8.683470131438733]}"
212,8.7375,38.649,-17.132907771969165,-13.200275059846131,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.64900195513152,8.737521679694725]}"
213,8.8088,38.643,-23.30537926445664,-11.58471283736456,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.64302447286208,8.808790948840919]}"
214,8.8729,38.658,-22.73835534893545,-14.934068824656762,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.65796898459642,8.872933979309595]}"
245,8.0998,39.144,-23.32927934539036,-14.61573536300364,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.14398138830953,8.099779590335855]}"
246,8.1334,39.154,-25.658961132504313,-14.993891228127946,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.1539785334118,8.13342509316516]}"
247,8.1556,39.299,-21.36830522219935,-12.511176961498649,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.298960771321454,8.155595915941362]}"
248,8.1672,39.248,-26.842371798567186,-18.381064917011393,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.24804118354547,8.16720838771201]}"
249,8.1697,39.183,-17.12337967215763,-12.622748494930736,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.183042744275895,8.16968526710602]}"
250,8.1715,39.287,-23.140188443673637,-13.262084527045348,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.2869893957828,8.171524424093176]}"
251,8.1776,39.274,-22.20652931704567,-16.933692903520715,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.27401170224656,8.177593824718535]}"
252,8.1812,39.215,-22.793415673875927,-14.171341354933062,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.215004213391836,8.181157224408427]}"
253,8.1884,39.206,-22.65580828168666,-15.632458366086048,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.20602024778163,8.188398237266375]}"
254,8.2029,39.405,-19.370053064766104,-11.468296523809205,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.405037054724936,8.20290094126847]}"
255,8.2059,39.375,-17.150249538498645,-11.93639599472024,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.37498898822807,8.20591495838739]}"
256,8.2135,39.388,-23.039060956828592,-15.175484318580423,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.38797917278696,8.213500678270528]}"
257,8.2141,39.403,-10.575951189316765,-6.523911526126024,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.40296023628731,8.214119127705413]}"
258,8.2206,39.401,-18.92382383343646,-10.58455042302603,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.400969383417454,8.22063369145519]}"
259,8.2332,39.42,-20.863263015507258,-8.474204307716446,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.419958128425876,8.233187167339645]}"
260,8.238,39.426,-16.220288380768576,-11.351095780464837,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.4259556980151,8.237974811426277]}"
261,8.2502,39.435,-23.586635680353112,-16.516216981687624,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.434957807547605,8.250176169507004]}"
262,8.2591,39.446,-23.717363068087813,-13.661837510200154,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.44604524542509,8.259118708766637]}"
263,8.2688,38.511,-19.91503638491705,-17.790549890737726,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.51104457325829,8.268837334287312]}"
264,8.2698,39.469,-28.534024726816305,-12.588488012298988,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.46903028125366,8.26976571288274]}"
265,8.2942,38.534,-19.38755486076203,-10.17523645111262,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.53398771334962,8.29419111942156]}"
266,8.3423,38.563,-19.954210212094907,-17.26447775461362,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.56299303732175,8.342344206593015]}"
267,8.4503,38.615,-23.15435176549462,-13.732982587248951,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.61501729571355,8.450307127941384]}"
268,8.491,38.631,-17.245524003477886,-10.603676722582662,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.63096727679165,8.49102571223782]}"
269,8.5419,38.621,-25.641904327079956,-11.434539359370584,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.62101399103508,8.541940247729034]}"
270,8.5776,38.64,-17.90640597509831,-14.04848717797659,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.63997169060005,8.577596134145011]}"
271,8.6864,38.597,-23.935220306788413,-17.20847279857881,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.596963160903684,8.686365594874696]}"
272,8.8016,38.642,-23.319739052767325,-15.673379066197729,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.642031099912636,8.801644442435363]}"
273,8.8672,38.66,-17.910817499834224,-11.17360748006649,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.65997506383975,8.867237460334476]}"
274,8.0154,39.107,-13.989698011014028,-14.06514587245838,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.10701714678487,8.015396317623177]}"
275,8.0365,39.128,-27.28205079802601,-11.21751113131334,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.12798652600194,8.036466404219976]}"
276,8.052,39.133,-27.789358683542012,-14.97822271986344,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.13298298977147,8.052023097758662]}"
277,8.0573,39.315,-26.185823187959993,-14.60745634052522,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.315042782482536,8.057260508330828]}"
278,8.0586,39.299,-17.54000774496384,-12.585946549622625,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.298979936323946,8.058629343594244]}"
279,8.0659,39.137,-22.544074952326053,-11.38471723553467,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.13698091040187,8.065861402781275]}"
280,8.0663,39.266,-19.7543908394294,-16.28607356976063,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.26604028706718,8.066340654013855]}"
281,8.0744,39.175,-21.342189763466692,-16.39443322355309,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.17501265157384,8.07444013093382]}"
282,8.0748,39.22,-19.113638916368384,-15.726179105014836,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.220030185891005,8.07478022426428]}"
283,8.0775,39.239,-25.095943469577826,-16.66422007283828,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.23900075781766,8.077483219292622]}"
284,8.0789,39.323,-21.984062855242385,-14.06963201322126,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.322955719629206,8.078872824562342]}"
285,8.0805,39.152,-20.15356458520088,-15.13468408009471,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.15196163923956,8.080509816153116]}"
286,8.081,39.255,-25.96666955541623,-15.459633518855885,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.25497693232812,8.081001293675476]}"
287,8.0868,39.197,-21.568012295130423,-18.026224247062732,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.196982780934526,8.08682243673056]}"
288,8.259,39.518,-17.815782148667235,-15.174515955274552,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.51795867018838,8.259032136306448]}"
289,8.2639,39.529,-18.874437196192343,-12.692652566999865,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.529042677171475,8.26390197965838]}"
290,8.2704,39.546,-17.892704230960316,-12.843968508382398,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.54603125410241,8.270391586738855]}"
291,8.2782,39.513,-22.3588008589197,-13.62974101723037,2017-11-24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.512989494782005,8.278214113746312]}"
